ID,Vehicles
20171026103,15.0
20171026113,20.5
20171026123,22.75
20171026133,19.75
20171026143,19.75
20171026153,17.0
20171026163,18.5
20171026173,17.25
20171026183,18.75
20171026193,32.25
20171026203,18.75
20171026213,19.75
20171026223,23.0
20171026233,14.5
20171027003,14.25
20171027013,12.5
20171027023,10.75
20171027033,7.25
20171027043,7.75
20171027053,7.25
20171027063,7.75
20171027073,10.0
20171027083,12.5
20171027093,11.25
20171027103,14.25
20171027113,17.25
20171027123,20.0
20171027133,14.75
20171027143,16.5
20171027153,18.25
20171027163,17.5
20171027173,17.75
20171027183,19.25
20171027193,19.5
20171027203,16.75
20171027213,14.75
20171027223,15.75
20171027233,12.5
20171028003,16.25
20171028013,12.75
20171028023,7.25
20171028033,6.5
20171028043,8.25
20171028053,7.25
20171028063,6.25
20171028073,8.75
20171028083,11.0
20171028093,12.75
20171028103,12.5
20171028113,15.75
20171028123,12.75
20171028133,12.5
20171028143,11.0
20171028153,18.5
20171028163,12.5
20171028173,18.75
20171028183,13.75
20171028193,14.0
20171028203,15.5
20171028213,11.5
20171028223,13.5
20171028233,12.0
20171029003,11.5
20171029013,9.25
20171029023,8.75
20171029033,6.75
20171029043,5.25
20171029053,6.75
20171029063,7.25
20171029073,8.25
20171029083,6.75
20171029093,7.5
20171029103,10.0
20171029113,11.25
20171029123,11.75
20171029133,11.25
20171029143,9.25
20171029153,8.5
20171029163,11.0
20171029173,15.0
20171029183,12.75
20171029193,9.75
20171029203,12.25
20171029213,14.75
20171029223,13.0
20171029233,9.75
20171030003,11.25
20171030013,7.75
20171030023,8.5
20171030033,5.75
20171030043,8.0
20171030053,4.5
20171030063,5.5
20171030073,6.0
20171030083,6.5
20171030093,8.75
20171030103,11.5
20171030113,10.75
20171030123,13.5
20171030133,10.75
20171030143,7.25
20171030153,14.25
20171030163,11.0
20171030173,8.5
20171030183,13.25
20171030193,14.75
20171030203,15.5
20171030213,12.5
20171030223,12.25
20171030233,12.5
20171031003,9.0
20171031013,9.25
20171031023,7.0
20171031033,6.25
20171031043,7.25
20171031053,5.75
20171031063,6.75
20171031073,4.5
20171031083,6.75
20171031093,7.75
20171031103,10.25
20171031113,11.0
20171031123,11.25
20171031133,11.0
20171031143,11.75
20171031153,11.5
20171031163,12.5
20171031173,12.0
20171031183,13.25
20171031193,14.0
20171031203,19.25
20171031213,17.75
20171031223,14.5
20171031233,12.75
20170701004,10.75
20170701014,8.75
20170701024,4.5
20170701034,4.0
20170701044,5.25
20170701054,5.25
20170701064,6.5
20170701074,5.25
20170701084,7.5
20170701094,7.0
20170701104,12.0
20170701114,15.25
20170701124,17.0
20170701134,15.5
20170701144,15.75
20170701154,15.5
20170701164,13.5
20170701174,14.75
20170701184,16.0
20170701194,16.25
20170701204,18.75
20170701214,18.0
20170701224,12.75
20170701234,12.75
20170702004,10.75
20170702014,8.0
20170702024,5.0
20170702034,4.0
20170702044,5.0
20170702054,5.25
20170702064,5.25
20170702074,7.25
20170702084,5.5
20170702094,7.5
20170702104,8.75
20170702114,12.75
20170702124,10.25
20170702134,14.25
20170702144,10.0
20170702154,9.0
20170702164,15.75
20170702174,11.25
20170702184,11.75
20170702194,13.25
20170702204,14.5
20170702214,11.25
20170702224,14.5
20170702234,10.75
20170703004,8.5
20170703014,6.25
20170703024,6.0
20170703034,4.25
20170703044,3.75
20170703054,4.25
20170703064,4.5
20170703074,5.0
20170703084,8.75
20170703094,7.25
20170703104,13.5
20170703114,12.0
20170703124,9.25
20170703134,7.75
20170703144,10.75
20170703154,9.0
20170703164,8.25
20170703174,9.25
20170703184,10.25
20170703194,8.75
20170703204,8.0
20170703214,7.75
20170703224,7.25
20170703234,11.5
20170704004,6.75
20170704014,5.75
20170704024,4.75
20170704034,5.0
20170704044,3.0
20170704054,2.25
20170704064,2.75
20170704074,4.75
20170704084,8.25
20170704094,8.0
20170704104,8.75
20170704114,8.5
20170704124,9.0
20170704134,9.25
20170704144,9.5
20170704154,10.0
20170704164,8.75
20170704174,9.5
20170704184,10.0
20170704194,6.5
20170704204,7.25
20170704214,6.0
20170704224,6.5
20170704234,8.25
20170705004,5.75
20170705014,6.5
20170705024,5.5
20170705034,4.25
20170705044,3.75
20170705054,3.75
20170705064,3.75
20170705074,5.0
20170705084,5.5
20170705094,9.0
20170705104,9.25
20170705114,12.0
20170705124,15.75
20170705134,11.75
20170705144,15.75
20170705154,11.5
20170705164,10.5
20170705174,13.0
20170705184,12.0
20170705194,11.5
20170705204,12.5
20170705214,11.0
20170705224,7.25
20170705234,10.25
20170706004,9.75
20170706014,7.25
20170706024,7.25
20170706034,6.5
20170706044,5.0
20170706054,3.25
20170706064,3.5
20170706074,5.75
20170706084,6.75
20170706094,7.75
20170706104,10.75
20170706114,11.25
20170706124,12.0
20170706134,15.25
20170706144,16.25
20170706154,15.5
20170706164,10.5
20170706174,15.25
20170706184,8.0
20170706194,8.0
20170706204,11.0
20170706214,11.25
20170706224,9.75
20170706234,11.0
20170707004,8.5
20170707014,8.5
20170707024,7.0
20170707034,6.75
20170707044,5.5
20170707054,4.75
20170707064,4.75
20170707074,5.75
20170707084,9.5
20170707094,6.75
20170707104,12.25
20170707114,10.5
20170707124,13.5
20170707134,12.75
20170707144,12.75
20170707154,12.25
20170707164,12.5
20170707174,10.25
20170707184,9.5
20170707194,9.5
20170707204,11.75
20170707214,10.25
20170707224,10.25
20170707234,9.75
20170708004,9.0
20170708014,7.75
20170708024,6.25
20170708034,6.0
20170708044,4.75
20170708054,4.25
20170708064,3.75
20170708074,4.25
20170708084,5.75
20170708094,7.5
20170708104,10.5
20170708114,12.5
20170708124,9.5
20170708134,11.75
20170708144,10.25
20170708154,13.75
20170708164,13.75
20170708174,9.5
20170708184,12.0
20170708194,9.25
20170708204,8.25
20170708214,9.75
20170708224,6.75
20170708234,8.5
20170709004,9.25
20170709014,6.5
20170709024,5.25
20170709034,4.0
20170709044,4.0
20170709054,4.25
20170709064,3.5
20170709074,4.25
20170709084,9.5
20170709094,11.0
20170709104,13.25
20170709114,8.5
20170709124,15.25
20170709134,13.25
20170709144,16.0
20170709154,28.5
20170709164,33.75
20170709174,11.5
20170709184,14.0
20170709194,11.0
20170709204,15.0
20170709214,13.5
20170709224,9.0
20170709234,11.5
20170710004,8.75
20170710014,5.5
20170710024,6.25
20170710034,4.5
20170710044,4.5
20170710054,4.25
20170710064,5.0
20170710074,3.5
20170710084,6.0
20170710094,8.5
20170710104,6.25
20170710114,8.75
20170710124,9.25
20170710134,10.0
20170710144,12.5
20170710154,12.5
20170710164,11.75
20170710174,9.5
20170710184,9.25
20170710194,10.0
20170710204,11.75
20170710214,10.5
20170710224,11.75
20170710234,10.0
20170711004,7.5
20170711014,6.5
20170711024,3.75
20170711034,5.0
20170711044,5.0
20170711054,4.5
20170711064,5.0
20170711074,5.0
20170711084,6.25
20170711094,6.5
20170711104,7.5
20170711114,8.0
20170711124,11.0
20170711134,9.5
20170711144,11.0
20170711154,10.5
20170711164,11.5
20170711174,10.75
20170711184,10.0
20170711194,11.0
20170711204,10.5
20170711214,9.75
20170711224,11.0
20170711234,10.5
20170712004,5.5
20170712014,5.0
20170712024,4.25
20170712034,3.5
20170712044,5.0
20170712054,5.5
20170712064,5.5
20170712074,6.0
20170712084,7.25
20170712094,6.25
20170712104,6.5
20170712114,10.5
20170712124,10.75
20170712134,15.0
20170712144,13.0
20170712154,13.75
20170712164,13.5
20170712174,13.5
20170712184,11.0
20170712194,10.5
20170712204,9.75
20170712214,11.75
20170712224,11.75
20170712234,11.25
20170713004,9.5
20170713014,8.25
20170713024,8.75
20170713034,5.25
20170713044,6.0
20170713054,4.75
20170713064,7.75
20170713074,5.25
20170713084,7.25
20170713094,9.0
20170713104,10.75
20170713114,10.5
20170713124,10.25
20170713134,14.5
20170713144,13.25
20170713154,14.5
20170713164,11.75
20170713174,13.0
20170713184,37.25
20170713194,26.25
20170713204,19.25
20170713214,12.25
20170713224,15.75
20170713234,9.0
20170714004,9.0
20170714014,7.5
20170714024,7.25
20170714034,5.0
20170714044,3.5
20170714054,4.25
20170714064,7.5
20170714074,6.75
20170714084,5.75
20170714094,7.75
20170714104,14.0
20170714114,16.25
20170714124,19.5
20170714134,20.5
20170714144,14.75
20170714154,11.5
20170714164,20.25
20170714174,13.0
20170714184,17.25
20170714194,12.0
20170714204,13.5
20170714214,13.5
20170714224,8.75
20170714234,7.5
20170715004,10.5
20170715014,9.25
20170715024,6.75
20170715034,6.75
20170715044,5.5
20170715054,5.0
20170715064,4.75
20170715074,5.25
20170715084,9.75
20170715094,9.5
20170715104,10.75
20170715114,15.5
20170715124,10.75
20170715134,13.0
20170715144,14.75
20170715154,14.5
20170715164,13.25
20170715174,15.5
20170715184,11.75
20170715194,38.25
20170715204,15.25
20170715214,12.5
20170715224,11.0
20170715234,9.25
20170716004,5.5
20170716014,10.0
20170716024,7.25
20170716034,5.75
20170716044,7.5
20170716054,6.75
20170716064,4.5
20170716074,5.25
20170716084,7.5
20170716094,7.75
20170716104,16.25
20170716114,12.25
20170716124,14.0
20170716134,13.5
20170716144,20.0
20170716154,15.25
20170716164,25.5
20170716174,16.25
20170716184,17.0
20170716194,14.0
20170716204,47.5
20170716214,13.75
20170716224,12.75
20170716234,10.25
20170717004,7.0
20170717014,9.5
20170717024,6.5
20170717034,5.75
20170717044,4.5
20170717054,5.75
20170717064,5.0
20170717074,5.75
20170717084,9.0
20170717094,9.75
20170717104,7.0
20170717114,6.75
20170717124,11.75
20170717134,14.75
20170717144,16.5
20170717154,16.5
20170717164,9.0
20170717174,9.0
20170717184,8.75
20170717194,11.75
20170717204,13.5
20170717214,13.0
20170717224,11.5
20170717234,13.25
20170718004,11.25
20170718014,6.5
20170718024,5.25
20170718034,5.25
20170718044,4.0
20170718054,4.25
20170718064,4.75
20170718074,5.25
20170718084,6.75
20170718094,5.0
20170718104,14.75
20170718114,7.0
20170718124,9.25
20170718134,14.75
20170718144,11.5
20170718154,8.75
20170718164,9.25
20170718174,6.0
20170718184,8.0
20170718194,8.5
20170718204,9.75
20170718214,10.5
20170718224,12.75
20170718234,12.5
20170719004,10.75
20170719014,8.0
20170719024,5.5
20170719034,5.0
20170719044,4.5
20170719054,5.75
20170719064,5.5
20170719074,4.75
20170719084,5.5
20170719094,7.0
20170719104,13.5
20170719114,14.75
20170719124,10.25
20170719134,13.25
20170719144,16.0
20170719154,18.0
20170719164,11.75
20170719174,9.75
20170719184,15.25
20170719194,12.5
20170719204,7.75
20170719214,11.75
20170719224,16.75
20170719234,13.0
20170720004,11.75
20170720014,7.75
20170720024,8.0
20170720034,4.75
20170720044,5.5
20170720054,4.5
20170720064,3.25
20170720074,5.75
20170720084,6.5
20170720094,8.5
20170720104,8.0
20170720114,12.25
20170720124,13.0
20170720134,11.0
20170720144,10.0
20170720154,13.5
20170720164,14.75
20170720174,12.5
20170720184,12.0
20170720194,17.25
20170720204,14.0
20170720214,14.25
20170720224,10.5
20170720234,15.5
20170721004,12.5
20170721014,9.5
20170721024,4.75
20170721034,5.25
20170721044,3.75
20170721054,2.5
20170721064,3.75
20170721074,5.5
20170721084,8.0
20170721094,7.5
20170721104,8.0
20170721114,11.75
20170721124,13.75
20170721134,13.5
20170721144,15.0
20170721154,17.5
20170721164,14.0
20170721174,18.75
20170721184,41.75
20170721194,32.5
20170721204,23.25
20170721214,15.75
20170721224,15.25
20170721234,20.5
20170722004,13.0
20170722014,10.0
20170722024,4.5
20170722034,5.0
20170722044,5.25
20170722054,5.25
20170722064,5.0
20170722074,6.0
20170722084,11.75
20170722094,12.25
20170722104,14.75
20170722114,16.25
20170722124,18.5
20170722134,17.5
20170722144,22.25
20170722154,43.75
20170722164,23.75
20170722174,24.75
20170722184,18.75
20170722194,18.5
20170722204,17.25
20170722214,16.25
20170722224,20.0
20170722234,19.5
20170723004,35.5
20170723014,4.5
20170723024,6.25
20170723034,4.0
20170723044,9.5
20170723054,8.0
20170723064,9.0
20170723074,5.75
20170723084,10.75
20170723094,12.25
20170723104,21.5
20170723114,26.75
20170723124,20.25
20170723134,13.0
20170723144,25.75
20170723154,19.25
20170723164,19.0
20170723174,19.0
20170723184,20.0
20170723194,23.25
20170723204,21.0
20170723214,19.25
20170723224,21.75
20170723234,26.25
20170724004,9.25
20170724014,11.25
20170724024,9.5
20170724034,8.0
20170724044,7.0
20170724054,6.5
20170724064,8.5
20170724074,9.0
20170724084,5.25
20170724094,13.5
20170724104,12.75
20170724114,10.25
20170724124,14.25
20170724134,15.75
20170724144,18.0
20170724154,11.75
20170724164,17.25
20170724174,20.5
20170724184,19.75
20170724194,13.75
20170724204,20.25
20170724214,17.25
20170724224,16.75
20170724234,23.5
20170725004,11.75
20170725014,8.5
20170725024,5.5
20170725034,4.75
20170725044,4.25
20170725054,5.75
20170725064,5.5
20170725074,9.5
20170725084,7.0
20170725094,10.25
20170725104,14.5
20170725114,11.0
20170725124,16.25
20170725134,9.0
20170725144,12.0
20170725154,11.0
20170725164,7.75
20170725174,8.0
20170725184,10.0
20170725194,10.75
20170725204,9.75
20170725214,11.75
20170725224,12.5
20170725234,13.0
20170726004,8.75
20170726014,8.25
20170726024,5.25
20170726034,4.0
20170726044,2.0
20170726054,4.5
20170726064,5.25
20170726074,5.5
20170726084,5.5
20170726094,6.75
20170726104,11.75
20170726114,14.0
20170726124,11.5
20170726134,13.0
20170726144,11.0
20170726154,16.5
20170726164,10.0
20170726174,16.0
20170726184,10.75
20170726194,10.0
20170726204,9.75
20170726214,10.25
20170726224,13.0
20170726234,14.0
20170727004,9.25
20170727014,7.5
20170727024,6.75
20170727034,6.25
20170727044,3.5
20170727054,3.0
20170727064,4.5
20170727074,5.75
20170727084,4.75
20170727094,7.25
20170727104,9.25
20170727114,18.5
20170727124,17.75
20170727134,25.25
20170727144,22.0
20170727154,19.25
20170727164,17.25
20170727174,19.75
20170727184,18.0
20170727194,16.0
20170727204,15.25
20170727214,14.25
20170727224,14.75
20170727234,11.75
20170728004,11.75
20170728014,8.0
20170728024,5.75
20170728034,4.75
20170728044,3.75
20170728054,3.75
20170728064,6.5
20170728074,7.0
20170728084,7.0
20170728094,10.75
20170728104,12.75
20170728114,19.25
20170728124,19.25
20170728134,14.25
20170728144,16.0
20170728154,20.0
20170728164,20.75
20170728174,18.0
20170728184,14.5
20170728194,13.5
20170728204,18.0
20170728214,16.5
20170728224,16.75
20170728234,15.25
20170729004,9.25
20170729014,10.75
20170729024,8.75
20170729034,5.0
20170729044,4.75
20170729054,5.75
20170729064,5.75
20170729074,8.5
20170729084,8.25
20170729094,11.75
20170729104,12.75
20170729114,16.75
20170729124,18.25
20170729134,18.5
20170729144,14.75
20170729154,14.5
20170729164,19.5
20170729174,16.75
20170729184,18.75
20170729194,14.25
20170729204,12.0
20170729214,15.0
20170729224,18.5
20170729234,15.75
20170730004,8.75
20170730014,8.0
20170730024,8.25
20170730034,5.5
20170730044,5.25
20170730054,5.75
20170730064,6.75
20170730074,7.25
20170730084,5.5
20170730094,10.25
20170730104,16.0
20170730114,13.75
20170730124,15.75
20170730134,16.5
20170730144,12.0
20170730154,14.0
20170730164,16.25
20170730174,14.25
20170730184,14.25
20170730194,17.5
20170730204,16.5
20170730214,14.5
20170730224,19.0
20170730234,20.75
20170731004,9.25
20170731014,9.75
20170731024,7.75
20170731034,5.25
20170731044,5.0
20170731054,5.5
20170731064,5.5
20170731074,7.25
20170731084,6.25
20170731094,8.25
20170731104,14.5
20170731114,8.75
20170731124,9.25
20170731134,8.5
20170731144,10.0
20170731154,12.5
20170731164,19.25
20170731174,15.0
20170731184,13.0
20170731194,17.25
20170731204,14.5
20170731214,11.0
20170731224,19.0
20170731234,10.75
20170801004,10.0
20170801014,11.25
20170801024,6.0
20170801034,7.25
20170801044,5.25
20170801054,5.0
20170801064,6.0
20170801074,6.0
20170801084,7.75
20170801094,10.5
20170801104,13.75
20170801114,13.25
20170801124,14.25
20170801134,15.0
20170801144,16.5
20170801154,14.75
20170801164,13.25
20170801174,15.75
20170801184,14.0
20170801194,19.25
20170801204,17.5
20170801214,13.5
20170801224,17.25
20170801234,15.5
20170802004,11.25
20170802014,11.25
20170802024,7.75
20170802034,7.5
20170802044,6.5
20170802054,6.0
20170802064,5.5
20170802074,7.0
20170802084,9.5
20170802094,10.75
20170802104,10.75
20170802114,16.25
20170802124,15.5
20170802134,15.25
20170802144,14.0
20170802154,15.75
20170802164,14.25
20170802174,14.25
20170802184,16.25
20170802194,15.25
20170802204,16.25
20170802214,13.75
20170802224,12.0
20170802234,12.25
20170803004,11.5
20170803014,10.0
20170803024,9.0
20170803034,7.75
20170803044,4.25
20170803054,5.25
20170803064,5.0
20170803074,6.75
20170803084,7.0
20170803094,9.0
20170803104,12.5
20170803114,12.75
20170803124,13.5
20170803134,16.5
20170803144,15.0
20170803154,10.5
20170803164,11.5
20170803174,14.25
20170803184,11.5
20170803194,15.5
20170803204,12.5
20170803214,10.5
20170803224,11.75
20170803234,11.25
20170804004,10.5
20170804014,8.75
20170804024,7.75
20170804034,5.25
20170804044,5.25
20170804054,5.75
20170804064,5.5
20170804074,6.0
20170804084,5.75
20170804094,8.25
20170804104,9.75
20170804114,11.5
20170804124,12.5
20170804134,11.0
20170804144,12.0
20170804154,11.0
20170804164,13.0
20170804174,12.0
20170804184,13.5
20170804194,11.5
20170804204,10.75
20170804214,11.0
20170804224,10.0
20170804234,13.75
20170805004,8.5
20170805014,9.5
20170805024,7.75
20170805034,6.0
20170805044,4.0
20170805054,5.25
20170805064,5.5
20170805074,7.25
20170805084,7.75
20170805094,9.25
20170805104,9.5
20170805114,11.25
20170805124,12.75
20170805134,11.75
20170805144,12.25
20170805154,13.5
20170805164,15.0
20170805174,12.0
20170805184,9.75
20170805194,12.5
20170805204,10.25
20170805214,8.75
20170805224,9.25
20170805234,10.25
20170806004,9.0
20170806014,7.75
20170806024,6.75
20170806034,4.25
20170806044,5.0
20170806054,4.25
20170806064,5.5
20170806074,6.25
20170806084,6.5
20170806094,9.0
20170806104,10.75
20170806114,9.75
20170806124,12.5
20170806134,9.25
20170806144,10.5
20170806154,14.0
20170806164,12.25
20170806174,11.75
20170806184,9.0
20170806194,11.25
20170806204,10.25
20170806214,9.0
20170806224,11.0
20170806234,11.25
20170807004,10.75
20170807014,8.75
20170807024,6.75
20170807034,7.0
20170807044,5.25
20170807054,5.25
20170807064,5.0
20170807074,5.25
20170807084,7.25
20170807094,7.0
20170807104,8.5
20170807114,14.75
20170807124,11.5
20170807134,11.25
20170807144,11.25
20170807154,14.5
20170807164,11.25
20170807174,11.0
20170807184,14.25
20170807194,10.75
20170807204,11.0
20170807214,12.0
20170807224,15.5
20170807234,14.0
20170808004,12.75
20170808014,7.0
20170808024,5.25
20170808034,5.0
20170808044,4.5
20170808054,4.5
20170808064,4.75
20170808074,6.25
20170808084,6.5
20170808094,9.25
20170808104,9.5
20170808114,16.75
20170808124,16.75
20170808134,15.5
20170808144,13.25
20170808154,16.0
20170808164,17.25
20170808174,16.25
20170808184,13.5
20170808194,12.5
20170808204,14.0
20170808214,12.25
20170808224,12.75
20170808234,15.25
20170809004,8.5
20170809014,8.0
20170809024,6.0
20170809034,5.75
20170809044,5.5
20170809054,5.0
20170809064,5.75
20170809074,6.0
20170809084,13.5
20170809094,14.0
20170809104,12.5
20170809114,19.5
20170809124,18.5
20170809134,16.0
20170809144,17.75
20170809154,16.75
20170809164,28.0
20170809174,16.25
20170809184,14.25
20170809194,21.75
20170809204,20.25
20170809214,25.25
20170809224,18.5
20170809234,16.75
20170810004,13.5
20170810014,9.5
20170810024,9.75
20170810034,8.25
20170810044,6.25
20170810054,5.75
20170810064,6.5
20170810074,9.25
20170810084,9.75
20170810094,11.25
20170810104,14.0
20170810114,17.0
20170810124,19.25
20170810134,15.0
20170810144,16.0
20170810154,18.75
20170810164,15.25
20170810174,17.75
20170810184,18.25
20170810194,27.25
20170810204,21.25
20170810214,26.5
20170810224,21.5
20170810234,19.25
20170811004,15.5
20170811014,13.5
20170811024,9.25
20170811034,8.0
20170811044,8.0
20170811054,6.0
20170811064,7.25
20170811074,10.5
20170811084,10.5
20170811094,13.75
20170811104,20.0
20170811114,21.0
20170811124,22.75
20170811134,16.25
20170811144,19.5
20170811154,20.5
20170811164,18.75
20170811174,20.75
20170811184,23.0
20170811194,30.5
20170811204,22.5
20170811214,28.75
20170811224,14.25
20170811234,15.25
20170812004,15.5
20170812014,10.75
20170812024,10.0
20170812034,6.0
20170812044,5.75
20170812054,5.75
20170812064,5.25
20170812074,8.5
20170812084,11.0
20170812094,16.0
20170812104,16.5
20170812114,26.0
20170812124,24.0
20170812134,24.75
20170812144,20.75
20170812154,22.75
20170812164,21.0
20170812174,18.75
20170812184,19.0
20170812194,23.25
20170812204,17.5
20170812214,16.5
20170812224,16.5
20170812234,15.0
20170813004,13.0
20170813014,10.25
20170813024,9.5
20170813034,6.25
20170813044,5.0
20170813054,4.25
20170813064,6.5
20170813074,6.5
20170813084,9.5
20170813094,9.25
20170813104,12.5
20170813114,15.5
20170813124,11.0
20170813134,10.25
20170813144,12.25
20170813154,13.75
20170813164,12.25
20170813174,11.5
20170813184,13.5
20170813194,15.75
20170813204,11.75
20170813214,12.0
20170813224,12.25
20170813234,12.0
20170814004,10.0
20170814014,10.0
20170814024,7.75
20170814034,6.25
20170814044,5.0
20170814054,4.75
20170814064,5.0
20170814074,7.25
20170814084,8.0
20170814094,7.75
20170814104,10.75
20170814114,11.25
20170814124,10.5
20170814134,11.5
20170814144,11.75
20170814154,13.0
20170814164,16.5
20170814174,9.0
20170814184,14.25
20170814194,11.0
20170814204,12.5
20170814214,11.75
20170814224,11.25
20170814234,12.5
20170815004,14.0
20170815014,9.0
20170815024,8.25
20170815034,5.25
20170815044,5.0
20170815054,3.5
20170815064,5.25
20170815074,7.5
20170815084,8.5
20170815094,6.75
20170815104,14.0
20170815114,16.25
20170815124,14.0
20170815134,14.0
20170815144,13.25
20170815154,12.25
20170815164,11.75
20170815174,10.5
20170815184,12.25
20170815194,13.25
20170815204,12.5
20170815214,11.0
20170815224,20.0
20170815234,12.75
20170816004,10.0
20170816014,11.25
20170816024,7.25
20170816034,6.75
20170816044,5.25
20170816054,5.5
20170816064,6.5
20170816074,8.0
20170816084,11.5
20170816094,10.0
20170816104,17.75
20170816114,17.5
20170816124,16.75
20170816134,15.75
20170816144,16.25
20170816154,16.5
20170816164,17.0
20170816174,17.75
20170816184,15.75
20170816194,14.5
20170816204,14.5
20170816214,12.5
20170816224,12.0
20170816234,22.5
20170817004,15.75
20170817014,11.0
20170817024,7.75
20170817034,6.75
20170817044,6.25
20170817054,6.25
20170817064,6.25
20170817074,7.75
20170817084,8.75
20170817094,8.5
20170817104,13.0
20170817114,17.5
20170817124,18.0
20170817134,19.75
20170817144,16.5
20170817154,15.5
20170817164,16.75
20170817174,16.25
20170817184,15.25
20170817194,12.5
20170817204,13.75
20170817214,12.25
20170817224,11.25
20170817234,13.25
20170818004,9.5
20170818014,8.25
20170818024,7.5
20170818034,7.0
20170818044,6.0
20170818054,5.5
20170818064,6.0
20170818074,6.25
20170818084,7.75
20170818094,9.25
20170818104,10.25
20170818114,14.5
20170818124,14.0
20170818134,17.5
20170818144,16.0
20170818154,15.25
20170818164,14.5
20170818174,15.0
20170818184,13.25
20170818194,10.0
20170818204,14.0
20170818214,11.75
20170818224,11.5
20170818234,12.75
20170819004,13.5
20170819014,8.0
20170819024,6.0
20170819034,6.0
20170819044,6.0
20170819054,5.75
20170819064,6.5
20170819074,7.75
20170819084,6.5
20170819094,8.0
20170819104,10.25
20170819114,12.75
20170819124,13.5
20170819134,19.0
20170819144,16.5
20170819154,16.0
20170819164,14.75
20170819174,16.0
20170819184,13.25
20170819194,9.25
20170819204,13.0
20170819214,11.75
20170819224,12.0
20170819234,11.25
20170820004,11.5
20170820014,8.75
20170820024,7.0
20170820034,6.25
20170820044,5.75
20170820054,5.75
20170820064,6.0
20170820074,5.5
20170820084,9.75
20170820094,7.5
20170820104,9.5
20170820114,9.25
20170820124,17.0
20170820134,21.0
20170820144,21.5
20170820154,14.0
20170820164,16.25
20170820174,13.75
20170820184,14.0
20170820194,11.75
20170820204,16.75
20170820214,13.5
20170820224,12.0
20170820234,15.25
20170821004,12.25
20170821014,8.25
20170821024,7.0
20170821034,5.25
20170821044,6.75
20170821054,6.0
20170821064,5.0
20170821074,5.25
20170821084,7.0
20170821094,9.5
20170821104,11.75
20170821114,12.75
20170821124,12.75
20170821134,20.25
20170821144,13.5
20170821154,15.5
20170821164,12.0
20170821174,13.25
20170821184,42.25
20170821194,29.5
20170821204,24.25
20170821214,13.0
20170821224,22.75
20170821234,19.5
20170822004,15.5
20170822014,10.75
20170822024,7.25
20170822034,6.75
20170822044,7.0
20170822054,8.0
20170822064,7.5
20170822074,7.25
20170822084,11.0
20170822094,9.75
20170822104,13.5
20170822114,20.5
20170822124,19.0
20170822134,18.0
20170822144,21.25
20170822154,14.25
20170822164,20.5
20170822174,21.0
20170822184,24.75
20170822194,23.5
20170822204,22.5
20170822214,19.0
20170822224,22.5
20170822234,19.25
20170823004,38.0
20170823014,11.0
20170823024,9.25
20170823034,7.75
20170823044,7.75
20170823054,8.5
20170823064,8.0
20170823074,8.5
20170823084,8.5
20170823094,17.75
20170823104,22.0
20170823114,27.75
20170823124,26.25
20170823134,17.5
20170823144,24.5
20170823154,16.0
20170823164,26.75
20170823174,25.5
20170823184,25.75
20170823194,29.75
20170823204,20.75
20170823214,26.75
20170823224,24.75
20170823234,23.5
20170824004,25.0
20170824014,16.75
20170824024,12.5
20170824034,9.5
20170824044,7.0
20170824054,7.0
20170824064,9.25
20170824074,9.75
20170824084,10.5
20170824094,15.5
20170824104,21.0
20170824114,20.0
20170824124,23.5
20170824134,24.25
20170824144,20.75
20170824154,17.25
20170824164,24.25
20170824174,24.5
20170824184,33.5
20170824194,36.5
20170824204,36.25
20170824214,30.0
20170824224,34.75
20170824234,27.25
20170825004,15.0
20170825014,15.25
20170825024,9.75
20170825034,10.25
20170825044,7.0
20170825054,7.75
20170825064,7.75
20170825074,9.5
20170825084,11.25
20170825094,18.75
20170825104,21.25
20170825114,27.75
20170825124,23.0
20170825134,23.75
20170825144,26.0
20170825154,27.75
20170825164,21.5
20170825174,21.0
20170825184,21.0
20170825194,20.5
20170825204,30.0
20170825214,32.0
20170825224,20.25
20170825234,18.25
20170826004,19.75
20170826014,11.0
20170826024,11.5
20170826034,10.75
20170826044,3.75
20170826054,4.75
20170826064,4.75
20170826074,8.0
20170826084,12.0
20170826094,11.5
20170826104,17.25
20170826114,21.75
20170826124,21.5
20170826134,19.0
20170826144,20.0
20170826154,19.25
20170826164,23.5
20170826174,18.5
20170826184,22.75
20170826194,19.75
20170826204,35.5
20170826214,34.5
20170826224,19.25
20170826234,22.25
20170827004,15.5
20170827014,10.5
20170827024,9.0
20170827034,6.25
20170827044,8.0
20170827054,3.5
20170827064,5.0
20170827074,9.0
20170827084,9.75
20170827094,12.75
20170827104,15.75
20170827114,20.25
20170827124,19.25
20170827134,17.75
20170827144,17.0
20170827154,18.0
20170827164,19.5
20170827174,18.75
20170827184,26.75
20170827194,27.75
20170827204,38.75
20170827214,34.5
20170827224,35.75
20170827234,26.0
20170828004,20.0
20170828014,11.5
20170828024,10.25
20170828034,7.0
20170828044,6.25
20170828054,5.5
20170828064,8.0
20170828074,10.0
20170828084,9.75
20170828094,11.75
20170828104,17.0
20170828114,17.5
20170828124,19.75
20170828134,17.25
20170828144,16.5
20170828154,18.0
20170828164,19.5
20170828174,20.75
20170828184,25.0
20170828194,25.25
20170828204,42.5
20170828214,53.25
20170828224,31.25
20170828234,33.75
20170829004,18.25
20170829014,15.0
20170829024,10.25
20170829034,8.25
